locale_idlocale,locale_idcity,locale_capital,locale_idcountry,locale_ac,locale_country,locale_uf,locale_city,locale_region,locale_seaside,locale_latitude,locale_longitude,locale_tourist,locale_agricultural,locale_base,weather_id,weather_name,weather_date,weather_dayWeek,weather_dateUpdate,weather_temperature,weather_windVelocity,weather_windDirection,weather_windDirectionDegrees,weather_humidity,weather_condition,weather_pressure,weather_icon,weather_sensation,weather_slugCondition
5170,1419,False,7,BR,Brasil,RS,São Leopoldo,S,False,-29.76,-51.147,False,False,cities,5170,São Leopoldo,09/09/2026,Quarta-feira,10:24:00,11,3,ENE,72,93,Sol com muitas nuvens,1022,2r,10,sol-com-muitas-nuvens
5171,1586,False,7,BR,Brasil,RS,São Lourenço do Sul,S,False,-31.365,-52.1,False,False,cities,5171,São Lourenço do Sul,09/09/2026,Quarta-feira,10:24:00,9,7,ENE,74,95,Nublado,1020,3,8,nublado
5172,369,False,7,BR,Brasil,RS,São Luiz Gonzaga,S,False,-28.408,-54.961,False,True,cities,5172,São Luiz Gonzaga,09/09/2026,Quarta-feira,10:24:00,14,11,ENE,63,70,Sol com muitas nuvens,1016,2r,12,sol-com-muitas-nuvens
5173,3360,False,7,BR,Brasil,RS,São Marcos,S,False,-28.96,-51.07,False,True,cities,5173,São Marcos,09/09/2026,Quarta-feira,10:24:00,10,6,ENE,69,68,Nublado,1021,3,8,nublado
5175,3012,False,7,BR,Brasil,RS,São Martinho,S,False,-29.505,-52.422,False,True,cities,5175,São Martinho,09/09/2026,Quarta-feira,10:24:00,8,4,ENE,69,80,Sol e Chuva,1021,4,6,sol-e-chuva
5174,4820,False,7,BR,Brasil,RS,São Martinho da Serra,S,False,-29.538,-53.855,False,False,cities,5174,São Martinho da Serra,09/09/2026,Quarta-feira,11:09:00,8,5,ENE,68,72,Sol com muitas nuvens,1020,2r,7,sol-com-muitas-nuvens
5176,3013,False,7,BR,Brasil,RS,São Miguel das Missões,S,False,-28.563,-54.554,False,True,cities,5176,São Miguel das Missões,09/09/2026,Quarta-feira,10:24:00,14,10,ENE,63,71,Nublado,1017,3,11,nublado
5177,3014,False,7,BR,Brasil,RS,São Nicolau,S,False,-28.183,-55.267,False,False,cities,5177,São Nicolau,09/09/2026,Quarta-feira,10:24:00,14,8,ENE,65,72,Sol com muitas nuvens,1014,2r,12,sol-com-muitas-nuvens
5178,3015,False,7,BR,Brasil,RS,São Paulo das Missões,S,False,-28.021,-54.936,False,False,cities,5178,São Paulo das Missões,09/09/2026,Quarta-feira,11:09:00,13,8,ENE,62,72,Sol com muitas nuvens,1015,2r,11,sol-com-muitas-nuvens
5179,4507,False,7,BR,Brasil,RS,São Pedro da Serra,S,False,-29.421,-51.513,False,False,cities,5179,São Pedro da Serra,09/09/2026,Quarta-feira,10:24:00,9,5,ENE,70,75,Nublado,1020,3,7,nublado
5180,5615,False,7,BR,Brasil,RS,São Pedro das Missões,S,False,-27.77,-53.25,False,False,cities,5180,São Pedro das Missões,09/09/2026,Quarta-feira,11:09:00,13,7,ENE,60,67,Nublado,1017,3,11,nublado
5181,3016,False,7,BR,Brasil,RS,São Pedro do Butiá,S,False,-28.124,-54.887,False,False,cities,5181,São Pedro do Butiá,09/09/2026,Quarta-feira,10:24:00,14,9,ENE,62,70,Sol com muitas nuvens,1016,2r,11,sol-com-muitas-nuvens
5182,3055,False,7,BR,Brasil,RS,São Pedro do Sul,S,False,-29.621,-54.179,False,True,cities,5182,São Pedro do Sul,09/09/2026,Quarta-feira,11:09:00,9,6,ENE,68,84,Sol com muitas nuvens,1019,2r,9,sol-com-muitas-nuvens
5183,2064,False,7,BR,Brasil,RS,São Sebastião do Caí,S,False,-29.587,-51.376,False,False,cities,5183,São Sebastião do Caí,09/09/2026,Quarta-feira,10:24:00,12,4,ENE,71,91,Nublado,1021,3,11,nublado
5184,1421,False,7,BR,Brasil,RS,São Sepé,S,False,-30.161,-53.565,False,True,cities,5184,São Sepé,09/09/2026,Quarta-feira,10:24:00,9,5,ENE,70,91,Sol com muitas nuvens,1021,2r,9,sol-com-muitas-nuvens
5188,4508,False,7,BR,Brasil,RS,São Valentim,S,False,-27.56,-52.52,False,False,cities,5188,São Valentim,09/09/2026,Quarta-feira,10:24:00,11,7,ENE,61,59,Sol com muitas nuvens,1017,2r,8,sol-com-muitas-nuvens
5187,4509,False,7,BR,Brasil,RS,São Valentim do Sul,S,False,-29.047,-51.765,False,False,cities,5187,São Valentim do Sul,09/09/2026,Quarta-feira,10:24:00,8,4,ENE,68,73,Sol com muitas nuvens,1020,2r,6,sol-com-muitas-nuvens
5189,3056,False,7,BR,Brasil,RS,São Valerio do Sul,S,False,-27.787,-53.937,False,False,cities,5189,São Valerio do Sul,09/09/2026,Quarta-feira,10:24:00,14,8,ENE,60,69,Nublado,1016,3,12,nublado
5191,4510,False,7,BR,Brasil,RS,São Vendelino,S,False,-29.369,-51.377,False,False,cities,5191,São Vendelino,09/09/2026,Quarta-feira,11:09:00,12,5,ENE,71,78,Sol com muitas nuvens,1020,2r,10,sol-com-muitas-nuvens
5192,4511,False,7,BR,Brasil,RS,São Vicente do Sul,S,False,-29.692,-54.679,False,False,cities,5192,São Vicente do Sul,09/09/2026,Quarta-feira,11:09:00,9,5,ENE,70,83,Nublado,1018,3,9,nublado
5207,4512,False,7,BR,Brasil,RS,Sério,S,False,-29.383,-52.269,False,False,cities,5207,Sério,09/09/2026,Quarta-feira,11:09:00,7,4,ENE,69,75,Sol com muitas nuvens,1021,2r,5,sol-com-muitas-nuvens
5222,4513,False,7,BR,Brasil,RS,Tabaí,S,False,-29.643,-51.682,False,False,cities,5222,Tabaí,09/09/2026,Quarta-feira,10:24:00,10,4,ENE,70,91,Sol com muitas nuvens,1025,2r,9,sol-com-muitas-nuvens
5223,3057,False,7,BR,Brasil,RS,Tapejara,S,False,-28.068,-52.014,False,False,cities,5223,Tapejara,09/09/2026,Quarta-feira,10:24:00,13,8,ENE,65,65,Sol com muitas nuvens,1018,2r,11,sol-com-muitas-nuvens
5224,3058,False,7,BR,Brasil,RS,Tapera,S,False,-28.625833,-52.87,False,False,cities,5224,Tapera,09/09/2026,Quarta-feira,11:09:00,11,7,ENE,64,72,Nublado,1020,3,9,nublado
5225,2065,False,7,BR,Brasil,RS,Tapes,S,False,-30.673,-51.396,False,True,cities,5225,Tapes,09/09/2026,Quarta-feira,11:09:00,12,3,ENE,74,93,Nublado,1018,3,12,nublado
5226,4140,False,7,BR,Brasil,RS,Taquara,S,False,-29.651,-50.781,False,False,cities,5226,Taquara,09/09/2026,Quarta-feira,10:24:00,11,4,ENE,72,89,Nublado,1021,3,11,nublado
5227,1422,False,7,BR,Brasil,RS,Taquari,S,False,-29.8,-51.864,False,False,cities,5227,Taquari,09/09/2026,Quarta-feira,10:24:00,10,4,NE,47,92,Sol com muitas nuvens,1029,2r,9,sol-com-muitas-nuvens
5228,4514,False,7,BR,Brasil,RS,Taquaruçu do Sul,S,False,-27.4,-53.467,False,False,cities,5228,Taquaruçu do Sul,09/09/2026,Quarta-feira,10:24:00,14,7,ENE,59,67,Sol com muitas nuvens,1017,2r,12,sol-com-muitas-nuvens
5229,4515,False,7,BR,Brasil,RS,Tavares,S,True,-31.25,-51.094,False,False,cities,5229,Tavares,09/09/2026,Quarta-feira,10:24:00,10,8,ENE,76,95,Nublado,1020,3,9,nublado
5231,4516,False,7,BR,Brasil,RS,Terra de Areia,S,False,-29.585,-50.071,False,False,cities,5231,Terra de Areia,09/09/2026,Quarta-feira,10:24:00,11,5,ENE,74,91,Nublado,1020,3,10,nublado
5232,4197,False,7,BR,Brasil,RS,Teutônia,S,False,-29.448,-51.806,False,False,cities,5232,Teutônia,09/09/2026,Quarta-feira,10:24:00,10,5,NNE,30,91,Sol com muitas nuvens,1023,2r,8,sol-com-muitas-nuvens
5233,5039,False,7,BR,Brasil,RS,Tio Hugo,S,False,-28.58,-52.599,False,False,cities,5233,Tio Hugo,09/09/2026,Quarta-feira,11:09:00,11,6,ENE,65,71,Nublado,1020,3,9,nublado
5234,3018,False,7,BR,Brasil,RS,Tiradentes do Sul,S,False,-27.398,-54.084,False,False,cities,5234,Tiradentes do Sul,09/09/2026,Quarta-feira,10:24:00,15,8,ENE,59,71,Sol com muitas nuvens,1016,2r,13,sol-com-muitas-nuvens
5235,4517,False,7,BR,Brasil,RS,Toropi,S,False,-29.478,-54.228,False,False,cities,5235,Toropi,09/09/2026,Quarta-feira,10:24:00,10,6,ENE,68,82,Sol com muitas nuvens,1019,2r,8,sol-com-muitas-nuvens
5236,370,False,7,BR,Brasil,RS,Torres,S,True,-29.335,-49.727,False,False,cities,5236,Torres,09/09/2026,Quarta-feira,11:09:00,13,5,ENE,74,91,Nublado,1020,3,12,nublado
5237,1423,False,7,BR,Brasil,RS,Tramandaí,S,True,-29.985,-50.2,False,False,cities,5237,Tramandaí,09/09/2026,Quarta-feira,10:24:00,12,7,ENE,75,94,Nublado,1020,3,12,nublado
5238,4518,False,7,BR,Brasil,RS,Travesseiro,S,False,-29.294,-52.055,False,False,cities,5238,Travesseiro,09/09/2026,Quarta-feira,11:09:00,8,3,ENE,68,77,Sol com muitas nuvens,1021,2r,6,sol-com-muitas-nuvens
5239,6948,False,7,BR,Brasil,RS,Trentin,S,False,-27.675,-53.291,False,False,cities,5239,Trentin,09/09/2026,Quarta-feira,10:24:00,13,7,ENE,60,65,Nublado,1017,3,11,nublado
5016,4519,False,7,BR,Brasil,RS,Triunfo,S,False,-29.943,-51.718,False,True,cities,5016,Triunfo,09/09/2026,Quarta-feira,10:24:00,10,2,ENE,72,95,Sol com muitas nuvens,1023,2r,9,sol-com-muitas-nuvens
5008,4520,False,7,BR,Brasil,RS,Três Arroios,S,False,-27.498,-52.149,False,False,cities,5008,Três Arroios,09/09/2026,Quarta-feira,10:24:00,12,8,ENE,62,61,Sol com muitas nuvens,1018,2r,10,sol-com-muitas-nuvens
5009,4521,False,7,BR,Brasil,RS,Três Cachoeiras,S,True,-29.456,-49.924,False,False,cities,5009,Três Cachoeiras,09/09/2026,Quarta-feira,11:09:00,12,5,ENE,74,87,Nublado,1020,3,11,nublado
5010,3387,False,7,BR,Brasil,RS,Três Coroas,S,False,-29.517,-50.778,False,False,cities,5010,Três Coroas,09/09/2026,Quarta-feira,10:24:00,11,4,ENE,72,82,Nublado,1021,3,10,nublado
5012,4522,False,7,BR,Brasil,RS,Três Forquilhas,S,False,-29.537,-50.064,False,False,cities,5012,Três Forquilhas,09/09/2026,Quarta-feira,11:09:00,11,5,ENE,73,84,Nublado,1021,3,9,nublado
5013,3060,False,7,BR,Brasil,RS,Três Palmeiras,S,False,-27.615,-52.844,False,False,cities,5013,Três Palmeiras,09/09/2026,Quarta-feira,10:24:00,11,7,ENE,61,63,Sol com muitas nuvens,1017,2r,9,sol-com-muitas-nuvens
5014,2692,False,7,BR,Brasil,RS,Três Passos,S,False,-27.456,-53.932,False,False,cities,5014,Três Passos,09/09/2026,Quarta-feira,10:24:00,14,7,ENE,59,70,Nublado,1016,3,13,nublado
5011,1424,False,7,BR,Brasil,RS,Três de Maio,S,False,-27.773,-54.24,False,True,cities,5011,Três de Maio,09/09/2026,Quarta-feira,11:09:00,14,8,ENE,60,72,Nublado,1016,3,12,nublado
5017,3019,False,7,BR,Brasil,RS,Tucunduva,S,False,-27.657,-54.44,False,True,cities,5017,Tucunduva,09/09/2026,Quarta-feira,11:09:00,13,7,ENE,60,72,Nublado,1016,3,11,nublado
5018,3133,False,7,BR,Brasil,RS,Tunas,S,False,-29.103,-52.956,False,False,cities,5018,Tunas,09/09/2026,Quarta-feira,10:24:00,10,4,ENE,67,79,Sol com muitas nuvens,1020,2r,8,sol-com-muitas-nuvens
5019,4523,False,7,BR,Brasil,RS,Tupanci do Sul,S,False,-27.925,-51.536,False,False,cities,5019,Tupanci do Sul,09/09/2026,Quarta-feira,10:24:00,13,7,ENE,65,62,Sol com muitas nuvens,1019,2r,10,sol-com-muitas-nuvens
5020,3020,False,7,BR,Brasil,RS,Tupanciretã,S,False,-29.081,-53.836,False,False,cities,5020,Tupanciretã,09/09/2026,Quarta-feira,10:24:00,11,8,ENE,57,70,Sol com muitas nuvens,1018,2r,8,sol-com-muitas-nuvens
5021,4524,False,7,BR,Brasil,RS,Tupandi,S,False,-29.476,-51.421,False,False,cities,5021,Tupandi,09/09/2026,Quarta-feira,10:24:00,11,4,ENE,70,87,Nublado,1021,3,10,nublado
5022,3021,False,7,BR,Brasil,RS,Tuparendi,S,False,-27.756,-54.482,False,False,cities,5022,Tuparendi,09/09/2026,Quarta-feira,11:09:00,13,8,ENE,60,69,Nublado,1016,3,11,nublado
5023,4525,False,7,BR,Brasil,RS,Turuçu,S,False,-31.422,-52.178,False,False,cities,5023,Turuçu,09/09/2026,Quarta-feira,11:09:00,9,7,ENE,74,95,Nublado,1020,3,8,nublado
5024,4526,False,7,BR,Brasil,RS,Ubiretama,S,False,-28.046,-54.681,False,False,cities,5024,Ubiretama,09/09/2026,Quarta-feira,10:24:00,13,9,ENE,61,70,Nublado,1016,3,11,nublado
5026,4527,False,7,BR,Brasil,RS,Unistalda,S,False,-29.047,-55.15,False,False,cities,5026,Unistalda,09/09/2026,Quarta-feira,11:09:00,13,6,ENE,67,68,Nublado,1017,3,11,nublado
5025,4528,False,7,BR,Brasil,RS,União da Serra,S,False,-28.795,-52.037,False,False,cities,5025,União da Serra,09/09/2026,Quarta-feira,11:09:00,9,5,ENE,67,76,Sol com muitas nuvens,1019,2r,7,sol-com-muitas-nuvens
5027,371,False,7,BR,Brasil,RS,Uruguaiana,S,False,-29.755,-57.088,False,True,cities,5027,Uruguaiana,09/09/2026,Quarta-feira,10:24:00,12,14,E,90,77,Nublado,1016,3,9,nublado
5028,1425,False,7,BR,Brasil,RS,Vacaria,S,False,-28.512,-50.934,False,False,cities,5028,Vacaria,09/09/2026,Quarta-feira,10:24:00,10,9,ENE,68,60,Sol com muitas nuvens,1021,2r,8,sol-com-muitas-nuvens
3681,4529,False,7,BR,Brasil,RS,Vale Real,S,False,-29.398,-51.254,False,False,cities,3681,Vale Real,09/09/2026,Quarta-feira,11:09:00,14,4,ENE,70,89,Sol com muitas nuvens,1020,2r,14,sol-com-muitas-nuvens
5029,4530,False,7,BR,Brasil,RS,Vale Verde,S,False,-29.787,-52.184,False,True,cities,5029,Vale Verde,09/09/2026,Quarta-feira,10:24:00,9,5,ENE,70,93,Sol com muitas nuvens,1023,2r,9,sol-com-muitas-nuvens
3683,4531,False,7,BR,Brasil,RS,Vale do Sol,S,False,-29.604,-52.683,False,False,cities,3683,Vale do Sol,09/09/2026,Quarta-feira,11:09:00,9,4,ENE,69,87,Sol com algumas nuvens,1019,2,8,sol-com-algumas-nuvens
5030,4532,False,7,BR,Brasil,RS,Vanini,S,False,-28.478,-51.845,False,False,cities,5030,Vanini,09/09/2026,Quarta-feira,10:24:00,9,6,ENE,66,66,Nublado,1018,3,8,nublado
5031,1426,False,7,BR,Brasil,RS,Venâncio Aires,S,False,-29.606,-52.192,False,False,cities,5031,Venâncio Aires,09/09/2026,Quarta-feira,10:24:00,9,5,ENE,70,93,Sol com muitas nuvens,1023,2r,8,sol-com-muitas-nuvens
5032,2066,False,7,BR,Brasil,RS,Vera Cruz,S,False,-29.715,-52.506,False,False,cities,5032,Vera Cruz,09/09/2026,Quarta-feira,10:24:00,9,6,ENE,70,95,Sol com muitas nuvens,1020,2r,9,sol-com-muitas-nuvens
5033,3480,False,7,BR,Brasil,RS,Veranópolis,S,False,-28.936,-51.549,False,False,cities,5033,Veranópolis,09/09/2026,Quarta-feira,11:09:00,9,6,ENE,68,69,Sol com muitas nuvens,1019,2r,9,sol-com-muitas-nuvens
5034,4533,False,7,BR,Brasil,RS,Vespasiano Correa,S,False,-29.067,-51.859,False,False,cities,5034,Vespasiano Correa,09/09/2026,Quarta-feira,11:09:00,9,4,ENE,67,80,Sol com muitas nuvens,1021,2r,8,sol-com-muitas-nuvens
5035,4534,False,7,BR,Brasil,RS,Viadutos,S,False,-27.569,-52.02,False,False,cities,5035,Viadutos,09/09/2026,Quarta-feira,10:24:00,12,8,ENE,63,62,Sol com muitas nuvens,1018,2r,10,sol-com-muitas-nuvens
5036,1427,False,7,BR,Brasil,RS,Viamão,S,False,-30.081,-51.023,False,True,cities,5036,Viamão,09/09/2026,Quarta-feira,10:24:00,12,4,ENE,73,92,Sol com muitas nuvens,1022,2r,11,sol-com-muitas-nuvens
5037,4535,False,7,BR,Brasil,RS,Vicente Dutra,S,False,-27.162,-53.405,False,False,cities,5037,Vicente Dutra,09/09/2026,Quarta-feira,10:24:00,16,6,ENE,58,73,Sol com muitas nuvens,1017,2r,15,sol-com-muitas-nuvens
5038,3061,False,7,BR,Brasil,RS,Victor Graeff,S,False,-28.56,-52.748,False,False,cities,5038,Victor Graeff,09/09/2026,Quarta-feira,11:09:00,12,8,ENE,64,72,Nublado,1020,3,10,nublado
5039,4536,False,7,BR,Brasil,RS,Vila Flores,S,False,-28.863,-51.533,False,False,cities,5039,Vila Flores,09/09/2026,Quarta-feira,10:24:00,9,6,ENE,68,69,Sol com muitas nuvens,1019,2r,9,sol-com-muitas-nuvens
5040,4537,False,7,BR,Brasil,RS,Vila Lângaro,S,False,-28.107,-52.144,False,False,cities,5040,Vila Lângaro,09/09/2026,Quarta-feira,10:24:00,13,8,ENE,64,65,Sol com muitas nuvens,1017,2r,11,sol-com-muitas-nuvens
5042,4538,False,7,BR,Brasil,RS,Vila Nova do Sul,S,False,-30.344,-53.883,False,False,cities,5042,Vila Nova do Sul,09/09/2026,Quarta-feira,10:24:00,9,6,ENE,72,86,Sol com muitas nuvens,1020,2r,8,sol-com-muitas-nuvens
5044,4539,False,7,BR,Brasil,RS,Vista Alegre,S,False,-27.37,-53.49,False,False,cities,5044,Vista Alegre,09/09/2026,Quarta-feira,10:24:00,14,7,ENE,59,67,Sol com muitas nuvens,1017,2r,12,sol-com-muitas-nuvens
5043,4540,False,7,BR,Brasil,RS,Vista Alegre do Prata,S,False,-28.809,-51.79,False,False,cities,5043,Vista Alegre do Prata,09/09/2026,Quarta-feira,11:09:00,9,5,ENE,67,79,Sol com muitas nuvens,1018,2r,8,sol-com-muitas-nuvens
5045,3063,False,7,BR,Brasil,RS,Vista Gaúcha,S,False,-27.29,-53.7,False,False,cities,5045,Vista Gaúcha,09/09/2026,Quarta-feira,11:09:00,15,7,ENE,59,72,Sol com muitas nuvens,1016,2r,14,sol-com-muitas-nuvens
5046,3022,False,7,BR,Brasil,RS,Vitória das Missões,S,False,-28.351,-54.496,False,False,cities,5046,Vitória das Missões,09/09/2026,Quarta-feira,10:24:00,14,10,ENE,62,71,Nublado,1017,3,11,nublado
5047,6801,False,7,BR,Brasil,RS,Westfália,S,False,-29.418537,-51.765942,False,False,cities,5047,Westfália,09/09/2026,Quarta-feira,10:24:00,8,4,ENE,70,81,Sol com muitas nuvens,1020,2r,6,sol-com-muitas-nuvens
5048,4541,False,7,BR,Brasil,RS,Xangri-lá,S,True,-29.81,-50.05,False,False,cities,5048,Xangri-lá,09/09/2026,Quarta-feira,10:24:00,11,5,ENE,74,92,Nublado,1020,3,10,nublado
5787,3064,False,7,BR,Brasil,RS,Água Santa,S,False,-28.177,-52.034,False,False,cities,5787,Água Santa,09/09/2026,Quarta-feira,11:09:00,13,8,ENE,65,65,Sol com muitas nuvens,1018,2r,11,sol-com-muitas-nuvens
5521,3065,False,7,BR,Brasil,RS,Áurea,S,False,-27.697,-52.049,False,False,cities,5521,Áurea,09/09/2026,Quarta-feira,11:09:00,12,8,ENE,63,63,Sol com muitas nuvens,1018,2r,10,sol-com-muitas-nuvens
5049,4542,False,7,BR,Brasil,SC,Abdon Batista,S,False,-27.611,-51.023,False,False,cities,5049,Abdon Batista,09/09/2026,Quarta-feira,10:24:00,12,6,ENE,66,65,Sol com muitas nuvens,1016,2r,10,sol-com-muitas-nuvens
5050,3412,False,7,BR,Brasil,SC,Abelardo Luz,S,False,-26.565,-52.328,False,False,cities,5050,Abelardo Luz,09/09/2026,Quarta-feira,10:24:00,16,4,ENE,60,63,Nublado,1017,3,15,nublado
5051,4543,False,7,BR,Brasil,SC,Agrolândia,S,False,-27.412,-49.826,False,False,cities,5051,Agrolândia,09/09/2026,Quarta-feira,10:24:00,12,3,ENE,69,78,Nublado,1018,3,11,nublado
5052,4544,False,7,BR,Brasil,SC,Agronômica,S,False,-27.265,-49.711,False,False,cities,5052,Agronômica,09/09/2026,Quarta-feira,11:09:00,12,2,SSW,200,78,Nublado,1018,3,11,nublado
5058,4545,False,7,BR,Brasil,SC,Alfredo Wagner,S,False,-27.7,-49.334,False,False,cities,5058,Alfredo Wagner,09/09/2026,Quarta-feira,10:24:00,9,5,ENE,71,66,Sol com muitas nuvens,1019,2r,7,sol-com-muitas-nuvens
5059,4546,False,7,BR,Brasil,SC,Alto Bela Vista,S,False,-27.457,-51.879,False,False,cities,5059,Alto Bela Vista,09/09/2026,Quarta-feira,11:09:00,14,7,ENE,64,69,Sol com muitas nuvens,1018,2r,12,sol-com-muitas-nuvens
5060,4547,False,7,BR,Brasil,SC,Anchieta,S,False,-26.534,-53.331,False,False,cities,5060,Anchieta,09/09/2026,Quarta-feira,11:09:00,16,5,ENE,58,64,Nublado,1016,3,15,nublado
5061,4126,False,7,BR,Brasil,SC,Angelina,S,False,-27.569,-48.985,False,False,cities,5061,Angelina,09/09/2026,Quarta-feira,11:09:00,10,4,ENE,72,70,Sol com muitas nuvens,1020,2r,8,sol-com-muitas-nuvens
5062,1428,False,7,BR,Brasil,SC,Anita Garibaldi,S,False,-27.689,-51.13,False,False,cities,5062,Anita Garibaldi,09/09/2026,Quarta-feira,11:09:00,11,6,ENE,66,62,Sol com muitas nuvens,1017,2r,9,sol-com-muitas-nuvens
5063,4548,False,7,BR,Brasil,SC,Anitápolis,S,False,-27.902,-49.129,False,False,cities,5063,Anitápolis,09/09/2026,Quarta-feira,10:24:00,9,5,ENE,72,68,Sol com algumas nuvens,1020,2,9,sol-com-algumas-nuvens
5064,4549,False,7,BR,Brasil,SC,Anta Gorda,S,False,-26.946,-51.239,False,False,cities,5064,Anta Gorda,09/09/2026,Quarta-feira,11:09:00,14,4,ENE,65,67,Nublado,1016,3,13,nublado
5065,4550,False,7,BR,Brasil,SC,Antônio Carlos,S,False,-27.517,-48.767,False,False,cities,5065,Antônio Carlos,09/09/2026,Quarta-feira,10:24:00,14,4,ENE,72,89,Sol com muitas nuvens,1020,2r,14,sol-com-muitas-nuvens
5066,4551,False,7,BR,Brasil,SC,Apiúna,S,False,-27.036,-49.39,False,False,cities,5066,Apiúna,09/09/2026,Quarta-feira,11:09:00,12,2,ENE,70,79,Nublado,1019,3,12,nublado
5067,4552,False,7,BR,Brasil,SC,Arabutã,S,False,-27.16,-52.142,False,False,cities,5067,Arabutã,09/09/2026,Quarta-feira,10:24:00,15,7,ENE,62,64,Sol com muitas nuvens,1017,2r,14,sol-com-muitas-nuvens
5068,3496,False,7,BR,Brasil,SC,Araquari,S,True,-26.37,-48.722,False,False,cities,5068,Araquari,09/09/2026,Quarta-feira,10:24:00,15,3,ENE,78,95,Nublado,1018,3,16,nublado
5069,2067,False,7,BR,Brasil,SC,Araranguá,S,True,-28.935,-49.486,False,False,cities,5069,Araranguá,09/09/2026,Quarta-feira,10:24:00,13,8,ENE,74,92,Nublado,1019,3,12,nublado
5070,4553,False,7,BR,Brasil,SC,Armazém,S,False,-28.262,-49.017,False,False,cities,5070,Armazém,09/09/2026,Quarta-feira,10:24:00,10,7,ENE,73,84,Sol com muitas nuvens,1019,2r,9,sol-com-muitas-nuvens
5071,4554,False,7,BR,Brasil,SC,Arroio Trinta,S,False,-26.933,-51.339,False,False,cities,5071,Arroio Trinta,09/09/2026,Quarta-feira,11:09:00,13,4,ENE,64,61,Sol com muitas nuvens,1017,2r,11,sol-com-muitas-nuvens
5072,4555,False,7,BR,Brasil,SC,Arvoredo,S,False,-27.074,-52.456,False,False,cities,5072,Arvoredo,09/09/2026,Quarta-feira,10:24:00,15,8,ENE,61,63,Sol com muitas nuvens,1017,2r,13,sol-com-muitas-nuvens
5073,4556,False,7,BR,Brasil,SC,Ascurra,S,False,-26.955,-49.376,False,False,cities,5073,Ascurra,09/09/2026,Quarta-feira,11:09:00,14,2,ENE,71,87,Nublado,1019,3,14,nublado
5074,4557,False,7,BR,Brasil,SC,Atalanta,S,False,-27.42,-49.781,False,False,cities,5074,Atalanta,09/09/2026,Quarta-feira,10:24:00,12,3,ENE,69,78,Nublado,1018,3,11,nublado
5075,4558,False,7,BR,Brasil,SC,Aurora,S,False,-27.315,-49.638,False,False,cities,5075,Aurora,09/09/2026,Quarta-feira,11:09:00,11,3,ENE,69,73,Nublado,1018,3,9,nublado
5076,4559,False,7,BR,Brasil,SC,Balneário Arroio do Silva,S,True,-28.984,-49.413,False,False,cities,5076,Balneário Arroio do Silva,09/09/2026,Quarta-feira,10:24:00,13,7,ENE,74,92,Nublado,1019,3,12,nublado
5077,4560,False,7,BR,Brasil,SC,Balneário Barra do Sul,S,True,-26.46,-48.62,False,False,cities,5077,Balneário Barra do Sul,09/09/2026,Quarta-feira,10:24:00,15,4,ENE,78,95,Nublado,1018,3,16,nublado
5078,3342,False,7,BR,Brasil,SC,Balneário Camboriú,S,True,-26.99,-48.64,True,False,cities,5078,Balneário Camboriú,09/09/2026,Quarta-feira,10:24:00,15,4,E,80,91,Nublado,1019,3,15,nublado
5080,4561,False,7,BR,Brasil,SC,Balneário Gaivota,S,True,-29.157,-49.579,False,False,cities,5080,Balneário Gaivota,09/09/2026,Quarta-feira,10:24:00,13,7,ENE,74,94,Nublado,1020,3,13,nublado
4769,789,False,7,BR,Brasil,SC,Balneário Piçarras,S,True,-26.75,-48.68,False,False,cities,4769,Balneário Piçarras,09/09/2026,Quarta-feira,11:09:00,15,4,ENE,76,93,Nublado,1019,3,16,nublado
5081,4562,False,7,BR,Brasil,SC,Bandeirante,S,False,-26.769,-53.638,False,False,cities,5081,Bandeirante,09/09/2026,Quarta-feira,11:09:00,16,7,ENE,58,73,Nublado,1016,3,14,nublado
5085,2068,False,7,BR,Brasil,SC,Barra Velha,S,True,-26.65,-48.69,False,False,cities,5085,Barra Velha,09/09/2026,Quarta-feira,11:09:00,16,4,ENE,76,95,Nublado,1018,3,16,nublado
5083,5106,False,7,BR,Brasil,SC,Barra do Ibiraquera,S,False,-28.083,-48.617,False,False,cities,5083,Barra do Ibiraquera,09/09/2026,Quarta-feira,10:24:00,14,7,ENE,74,95,Sol com muitas nuvens,1018,2r,14,sol-com-muitas-nuvens
5084,5287,False,7,BR,Brasil,SC,Barra do Saí,S,False,-25.967,-48.67,False,False,cities,5084,Barra do Saí,09/09/2026,Quarta-feira,10:24:00,16,3,E,79,94,Nublado,1018,3,17,nublado
5087,4565,False,7,BR,Brasil,SC,Belmonte,S,False,-26.841,-53.576,False,False,cities,5087,Belmonte,09/09/2026,Quarta-feira,10:24:00,15,7,ENE,58,68,Sol com muitas nuvens,1016,2r,14,sol-com-muitas-nuvens
5088,4566,False,7,BR,Brasil,SC,Benedito Novo,S,False,-26.783,-49.364,False,False,cities,5088,Benedito Novo,09/09/2026,Quarta-feira,11:09:00,12,2,ENE,72,78,Nublado,1019,3,12,nublado
5089,4567,False,7,BR,Brasil,SC,Biguaçu,S,False,-27.494,-48.656,False,False,cities,5089,Biguaçu,09/09/2026,Quarta-feira,11:09:00,14,4,ENE,73,89,Sol com muitas nuvens,1019,2r,14,sol-com-muitas-nuvens
5090,372,False,7,BR,Brasil,SC,Blumenau,S,False,-26.919,-49.066,True,False,cities,5090,Blumenau,09/09/2026,Quarta-feira,11:09:00,15,3,ENE,73,94,Nublado,1019,3,16,nublado
